growth_mode,G0_nm,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,rho1,G1_nm,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,n_success_T2,minimum_required_growth_tolerance
junction_limited,25.0,1300.0,0.75,0.9,0.05,True,0.7500429721747167,29.170311003727786,nan,1200.0,nan,nan,nan,0,nan
junction_limited,25.0,1300.0,0.75,0.9,0.1,True,0.7500429721747167,29.170311003727786,nan,1225.0,nan,nan,nan,0,nan
junction_limited,25.0,1300.0,0.8,0.9,0.05,True,0.8000068171282995,36.77113841677247,nan,1200.0,nan,nan,nan,0,nan
junction_limited,25.0,1300.0,0.8,0.9,0.1,True,0.8000068171282995,36.77113841677247,nan,1225.0,nan,nan,nan,0,nan
junction_limited,25.0,1300.0,0.85,0.9,0.05,False,0.8154071573247597,40.55142959668379,nan,nan,nan,nan,nan,0,nan
junction_limited,25.0,1300.0,0.85,0.9,0.1,False,0.8154071573247597,40.55142959668379,nan,nan,nan,nan,nan,0,nan
junction_limited,25.0,1350.0,0.75,0.9,0.05,True,0.7500210991257228,30.487849373512137,nan,1200.0,nan,nan,nan,0,nan
junction_limited,25.0,1350.0,0.75,0.9,0.1,True,0.7500210991257228,30.487849373512137,nan,1225.0,nan,nan,nan,0,nan
junction_limited,25.0,1350.0,0.8,0.9,0.05,True,0.8000813185374355,39.736120693945466,nan,1200.0,nan,nan,nan,0,nan
junction_limited,25.0,1350.0,0.8,0.9,0.1,True,0.8000813185374355,39.736120693945466,nan,1225.0,nan,nan,nan,0,nan
junction_limited,25.0,1350.0,0.85,0.9,0.05,True,0.8500368570173567,62.526180878289,nan,1200.0,nan,nan,nan,0,nan
junction_limited,25.0,1350.0,0.85,0.9,0.1,True,0.8500368570173567,62.526180878289,nan,1225.0,nan,nan,nan,0,nan
junction_limited,35.0,1250.0,0.75,0.9,0.05,True,0.7500284398093973,36.92466350200895,nan,1200.0,nan,nan,nan,0,nan
junction_limited,35.0,1250.0,0.75,0.9,0.1,True,0.7500284398093973,36.92466350200895,nan,1225.0,nan,nan,nan,0,nan
junction_limited,35.0,1250.0,0.8,0.9,0.05,False,0.7953961280407527,40.51443203995375,nan,nan,nan,nan,nan,0,nan
junction_limited,35.0,1250.0,0.8,0.9,0.1,False,0.7953961280407527,40.51443203995375,nan,nan,nan,nan,nan,0,nan
junction_limited,35.0,1250.0,0.85,0.9,0.05,False,0.7953961280407527,40.51443203995375,nan,nan,nan,nan,nan,0,nan
junction_limited,35.0,1250.0,0.85,0.9,0.1,False,0.7953961280407527,40.51443203995375,nan,nan,nan,nan,nan,0,nan
junction_limited,35.0,1300.0,0.75,0.9,0.05,True,0.7500237139957076,37.55428329360586,nan,1200.0,nan,nan,nan,0,nan
junction_limited,35.0,1300.0,0.75,0.9,0.1,True,0.7500237139957076,37.55428329360586,nan,1225.0,nan,nan,nan,0,nan
junction_limited,35.0,1300.0,0.8,0.9,0.05,True,0.8000233622235061,42.78512936113655,nan,1200.0,nan,nan,nan,0,nan
junction_limited,35.0,1300.0,0.8,0.9,0.1,True,0.8000233622235061,42.78512936113655,nan,1225.0,nan,nan,nan,0,nan
junction_limited,35.0,1300.0,0.85,0.9,0.05,False,0.8462302802597976,56.750412296474096,nan,nan,nan,nan,nan,0,nan
junction_limited,35.0,1300.0,0.85,0.9,0.1,False,0.8462302802597976,56.750412296474096,nan,nan,nan,nan,nan,0,nan
junction_limited,35.0,1350.0,0.75,0.9,0.05,True,0.7501322752751387,38.58842454163671,nan,1200.0,nan,nan,nan,0,nan
junction_limited,35.0,1350.0,0.75,0.9,0.1,True,0.7501322752751387,38.58842454163671,nan,1225.0,nan,nan,nan,0,nan
junction_limited,35.0,1350.0,0.8,0.9,0.05,True,0.8001440897736918,45.43667082034976,nan,1200.0,nan,nan,nan,0,nan
junction_limited,35.0,1350.0,0.8,0.9,0.1,True,0.8001440897736918,45.43667082034976,nan,1225.0,nan,nan,nan,0,nan
junction_limited,35.0,1350.0,0.85,0.9,0.05,True,0.8500424586070559,65.21406656409775,nan,1200.0,nan,nan,nan,0,nan
junction_limited,35.0,1350.0,0.85,0.9,0.1,True,0.8500424586070559,65.21406656409775,nan,1225.0,nan,nan,nan,0,nan
junction_limited,50.0,1250.0,0.75,0.9,0.05,True,0.750095415942339,51.20326883572277,nan,1200.0,nan,nan,nan,0,nan
junction_limited,50.0,1250.0,0.75,0.9,0.1,True,0.750095415942339,51.20326883572277,nan,1225.0,nan,nan,nan,0,nan
junction_limited,50.0,1250.0,0.8,0.9,0.05,True,0.800022229416857,53.709870340305976,nan,1200.0,nan,nan,nan,0,nan
junction_limited,50.0,1250.0,0.8,0.9,0.1,True,0.800022229416857,53.709870340305976,nan,1225.0,nan,nan,nan,0,nan
junction_limited,50.0,1250.0,0.85,0.9,0.05,False,0.8348186993346839,58.22219083070451,nan,nan,nan,nan,nan,0,nan
junction_limited,50.0,1250.0,0.85,0.9,0.1,False,0.8348186993346839,58.22219083070451,nan,nan,nan,nan,nan,0,nan
junction_limited,50.0,1300.0,0.75,0.9,0.05,True,0.7500633338169174,51.600993650398465,nan,1200.0,nan,nan,nan,0,nan
junction_limited,50.0,1300.0,0.75,0.9,0.1,True,0.7500633338169174,51.600993650398465,nan,1225.0,nan,nan,nan,0,nan
junction_limited,50.0,1300.0,0.8,0.9,0.05,True,0.800028566122267,54.902503641673555,nan,1200.0,nan,nan,nan,0,nan
junction_limited,50.0,1300.0,0.8,0.9,0.1,True,0.800028566122267,54.902503641673555,nan,1225.0,nan,nan,nan,0,nan
junction_limited,50.0,1300.0,0.85,0.9,0.05,True,0.8500199009264782,66.53391707188966,nan,1200.0,nan,nan,nan,0,nan
junction_limited,50.0,1300.0,0.85,0.9,0.1,True,0.8500199009264782,66.53391707188966,nan,1225.0,nan,nan,nan,0,nan
junction_limited,50.0,1350.0,0.75,0.9,0.05,True,0.7505041565782631,52.3439727281042,nan,1200.0,nan,nan,nan,0,nan
junction_limited,50.0,1350.0,0.75,0.9,0.1,True,0.7505041565782631,52.3439727281042,nan,1225.0,nan,nan,nan,0,nan
junction_limited,50.0,1350.0,0.8,0.9,0.05,True,0.8000483140440626,56.93821441728757,nan,1200.0,nan,nan,nan,0,nan
junction_limited,50.0,1350.0,0.8,0.9,0.1,True,0.8000483140440626,56.93821441728757,nan,1225.0,nan,nan,nan,0,nan
junction_limited,50.0,1350.0,0.85,0.9,0.05,True,0.8500111497038031,72.1158746434278,nan,1200.0,nan,nan,nan,0,nan
junction_limited,50.0,1350.0,0.85,0.9,0.1,True,0.8500111497038031,72.1158746434278,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1250.0,0.75,0.9,0.05,True,0.7501532293854658,75.80068128465093,nan,1175.0,nan,nan,nan,0,nan
junction_limited,75.0,1250.0,0.75,0.9,0.1,True,0.7501532293854658,75.80068128465093,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1250.0,0.8,0.9,0.05,True,0.8000307721025856,77.35431605273882,nan,1200.0,nan,nan,nan,0,nan
junction_limited,75.0,1250.0,0.8,0.9,0.1,True,0.8000307721025856,77.35431605273882,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1250.0,0.85,0.9,0.05,True,0.8500047534568775,82.59920103387319,nan,1200.0,nan,nan,nan,0,nan
junction_limited,75.0,1250.0,0.85,0.9,0.1,True,0.8500047534568775,82.59920103387319,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1300.0,0.75,0.9,0.05,True,0.7503249116250104,75.99744127580027,nan,1175.0,nan,nan,nan,0,nan
junction_limited,75.0,1300.0,0.75,0.9,0.1,True,0.7503249116250104,75.99744127580027,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1300.0,0.8,0.9,0.05,True,0.800144773887181,77.98942867598177,nan,1200.0,nan,nan,nan,0,nan
junction_limited,75.0,1300.0,0.8,0.9,0.1,True,0.800144773887181,77.98942867598177,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1300.0,0.85,0.9,0.05,True,0.8500410898486497,84.97726198128765,nan,1200.0,nan,nan,nan,0,nan
junction_limited,75.0,1300.0,0.85,0.9,0.1,True,0.8500410898486497,84.97726198128765,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1350.0,0.75,0.9,0.05,True,0.7509999999999999,76.40064783198662,nan,1175.0,nan,nan,nan,0,nan
junction_limited,75.0,1350.0,0.75,0.9,0.1,True,0.7509999999999999,76.40064783198662,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1350.0,0.8,0.9,0.05,True,0.800186765979416,79.1733369658599,nan,1200.0,nan,nan,nan,0,nan
junction_limited,75.0,1350.0,0.8,0.9,0.1,True,0.800186765979416,79.1733369658599,nan,1225.0,nan,nan,nan,0,nan
junction_limited,75.0,1350.0,0.85,0.9,0.05,True,0.8500915117951265,89.051885476974,nan,1200.0,nan,nan,nan,0,nan
junction_limited,75.0,1350.0,0.85,0.9,0.1,True,0.8500915117951265,89.051885476974,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1250.0,0.75,0.9,0.05,True,0.7501892182659337,100.64328188048836,nan,1175.0,nan,nan,nan,0,nan
junction_limited,100.0,1250.0,0.75,0.9,0.1,True,0.7501892182659337,100.64328188048836,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1250.0,0.8,0.9,0.05,True,0.8001602005802774,101.84385190030102,nan,1175.0,nan,nan,nan,0,nan
junction_limited,100.0,1250.0,0.8,0.9,0.1,True,0.8001602005802774,101.84385190030102,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1250.0,0.85,0.9,0.05,True,0.8500477140382772,105.50436105773441,nan,1200.0,nan,nan,nan,0,nan
junction_limited,100.0,1250.0,0.85,0.9,0.1,True,0.8500477140382772,105.50436105773441,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1300.0,0.75,0.9,0.05,True,0.7509999999999999,100.75602149739977,nan,1175.0,nan,nan,nan,0,nan
junction_limited,100.0,1300.0,0.75,0.9,0.1,True,0.7509999999999999,100.75602149739977,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1300.0,0.8,0.9,0.05,True,0.8000453782606904,102.16763473665044,nan,1175.0,nan,nan,nan,0,nan
junction_limited,100.0,1300.0,0.8,0.9,0.1,True,0.8000453782606904,102.16763473665044,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1300.0,0.85,0.9,0.05,True,0.8500408621242851,106.91917487434307,nan,1200.0,nan,nan,nan,0,nan
junction_limited,100.0,1300.0,0.85,0.9,0.1,True,0.8500408621242851,106.91917487434307,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1350.0,0.75,0.9,0.05,True,0.7509999999999996,100.95672281702309,nan,1175.0,nan,nan,nan,0,nan
junction_limited,100.0,1350.0,0.75,0.9,0.1,True,0.7509999999999996,100.95672281702309,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1350.0,0.8,0.9,0.05,True,0.8009999999999996,102.87147551459346,nan,1175.0,nan,nan,nan,0,nan
junction_limited,100.0,1350.0,0.8,0.9,0.1,True,0.8009999999999996,102.87147551459346,nan,1225.0,nan,nan,nan,0,nan
junction_limited,100.0,1350.0,0.85,0.9,0.05,True,0.8500944354768073,109.51983787908196,nan,1200.0,nan,nan,nan,0,nan
junction_limited,100.0,1350.0,0.85,0.9,0.1,True,0.8500944354768073,109.51983787908196,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1250.0,0.75,0.9,0.05,True,0.7504225358955872,150.5116629984014,nan,1175.0,nan,nan,nan,0,nan
junction_limited,150.0,1250.0,0.75,0.9,0.1,True,0.7504225358955872,150.5116629984014,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1250.0,0.8,0.9,0.05,True,0.8001640946550006,151.43467689822475,nan,1175.0,nan,nan,nan,0,nan
junction_limited,150.0,1250.0,0.8,0.9,0.1,True,0.8001640946550006,151.43467689822475,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1250.0,0.85,0.9,0.05,True,0.8500180961435588,153.95103197177164,nan,1200.0,nan,nan,nan,0,nan
junction_limited,150.0,1250.0,0.85,0.9,0.1,True,0.8500180961435588,153.95103197177164,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1300.0,0.75,0.9,0.05,True,0.75,150.54553402506104,nan,1175.0,nan,nan,nan,0,nan
junction_limited,150.0,1300.0,0.75,0.9,0.1,True,0.75,150.54553402506104,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1300.0,0.8,0.9,0.05,True,0.8009999999999998,151.57811307821774,nan,1175.0,nan,nan,nan,0,nan
junction_limited,150.0,1300.0,0.8,0.9,0.1,True,0.8009999999999998,151.57811307821774,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1300.0,0.85,0.9,0.05,True,0.8502697384418836,154.48889627834814,nan,1200.0,nan,nan,nan,0,nan
junction_limited,150.0,1300.0,0.85,0.9,0.1,True,0.8502697384418836,154.48889627834814,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1350.0,0.75,0.9,0.05,True,0.7500000000000001,150.6263420500899,nan,1175.0,nan,nan,nan,0,nan
junction_limited,150.0,1350.0,0.75,0.9,0.1,True,0.7500000000000001,150.6263420500899,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1350.0,0.8,0.9,0.05,True,0.8009999999999998,151.82852980441427,nan,1175.0,nan,nan,nan,0,nan
junction_limited,150.0,1350.0,0.8,0.9,0.1,True,0.8009999999999998,151.82852980441427,nan,1225.0,nan,nan,nan,0,nan
junction_limited,150.0,1350.0,0.85,0.9,0.05,True,0.8504534568625043,155.52499336920604,nan,1200.0,nan,nan,nan,0,nan
junction_limited,150.0,1350.0,0.85,0.9,0.1,True,0.8504534568625043,155.52499336920604,nan,1225.0,nan,nan,nan,0,nan
junction_limited,225.0,1250.0,0.75,0.9,0.05,True,0.7509335641129145,225.40759431459907,1300.0,1175.0,nan,nan,nan,0,0.40414111890756027
junction_limited,225.0,1250.0,0.75,0.9,0.1,True,0.7509335641129145,225.40759431459907,1300.0,1225.0,nan,nan,nan,0,0.40414111890756027
junction_limited,225.0,1250.0,0.8,0.9,0.05,True,0.8004131273960622,226.16213588626053,1300.0,1175.0,nan,nan,nan,0,0.4048826038271819
junction_limited,225.0,1250.0,0.8,0.9,0.1,True,0.8004131273960622,226.16213588626053,1300.0,1225.0,nan,nan,nan,0,0.4048826038271819
junction_limited,225.0,1250.0,0.85,0.9,0.05,True,0.8500661560658178,228.2204648254099,1275.0,1175.0,nan,nan,nan,0,0.22594735444119932
junction_limited,225.0,1250.0,0.85,0.9,0.1,True,0.8500661560658178,228.2204648254099,1275.0,1225.0,nan,nan,nan,0,0.22594735444119932
junction_limited,225.0,1300.0,0.75,0.9,0.05,True,0.7509999999999999,225.4333778026505,1300.0,1175.0,nan,nan,nan,0,0.4040815146068163
junction_limited,225.0,1300.0,0.75,0.9,0.1,True,0.7509999999999999,225.4333778026505,1300.0,1225.0,nan,nan,nan,0,0.4040815146068163
junction_limited,225.0,1300.0,0.8,0.9,0.05,True,0.8009999999999997,226.23644603731637,1300.0,1175.0,nan,nan,nan,0,0.4047946047897754
junction_limited,225.0,1300.0,0.8,0.9,0.1,True,0.8009999999999997,226.23644603731637,1300.0,1225.0,nan,nan,nan,0,0.4047946047897754
junction_limited,225.0,1300.0,0.85,0.9,0.05,True,0.8503391524519114,228.41364597949874,1275.0,1175.0,nan,nan,nan,0,0.22581649362400252
junction_limited,225.0,1300.0,0.85,0.9,0.1,True,0.8503391524519114,228.41364597949874,1275.0,1225.0,nan,nan,nan,0,0.22581649362400252
junction_limited,225.0,1350.0,0.75,0.9,0.05,True,0.75,225.47248796618317,1300.0,1175.0,nan,nan,nan,0,0.40410932673584554
junction_limited,225.0,1350.0,0.75,0.9,0.1,True,0.75,225.47248796618317,1300.0,1225.0,nan,nan,nan,0,0.40410932673584554
junction_limited,225.0,1350.0,0.8,0.9,0.05,True,0.8009999999999999,226.36410023551795,1300.0,1175.0,nan,nan,nan,0,0.4046939900046989
junction_limited,225.0,1350.0,0.8,0.9,0.1,True,0.8009999999999999,226.36410023551795,1300.0,1225.0,nan,nan,nan,0,0.4046939900046989
junction_limited,225.0,1350.0,0.85,0.9,0.05,True,0.8509999999999999,228.84779988061743,1275.0,1175.0,nan,nan,nan,0,0.2255931259961747
junction_limited,225.0,1350.0,0.85,0.9,0.1,True,0.8509999999999999,228.84779988061743,1275.0,1225.0,nan,nan,nan,0,0.2255931259961747
junction_limited,300.0,1250.0,0.75,0.9,0.05,True,0.7500000000000002,300.31587551279557,1250.0,1175.0,nan,nan,nan,0,0.13071622869115854
junction_limited,300.0,1250.0,0.75,0.9,0.1,True,0.7500000000000002,300.31587551279557,1250.0,1225.0,nan,nan,nan,0,0.13071622869115854
junction_limited,300.0,1250.0,0.8,0.9,0.05,True,0.8007557498079191,300.9709051175872,1250.0,1175.0,nan,nan,nan,0,0.13136452282818867
junction_limited,300.0,1250.0,0.8,0.9,0.1,True,0.8007557498079191,300.9709051175872,1250.0,1225.0,nan,nan,nan,0,0.13136452282818867
junction_limited,300.0,1250.0,0.85,0.9,0.05,True,0.8501133062485018,302.850972843263,1225.0,1175.0,nan,nan,nan,0,0.08411746024422327
junction_limited,300.0,1250.0,0.85,0.9,0.1,True,0.8501133062485018,302.850972843263,1225.0,1225.0,1225.0,1225.0,0.0,1,0.08411746024422327
junction_limited,300.0,1300.0,0.75,0.9,0.05,True,0.7509999999999998,300.34481148411805,1250.0,1175.0,nan,nan,nan,0,0.13072590753904711
junction_limited,300.0,1300.0,0.75,0.9,0.1,True,0.7509999999999998,300.34481148411805,1250.0,1225.0,nan,nan,nan,0,0.13072590753904711
junction_limited,300.0,1300.0,0.8,0.9,0.05,True,0.8000000000000002,301.00273600948674,1250.0,1175.0,nan,nan,nan,0,0.1313403566283632
junction_limited,300.0,1300.0,0.8,0.9,0.1,True,0.8000000000000002,301.00273600948674,1250.0,1225.0,nan,nan,nan,0,0.1313403566283632
junction_limited,300.0,1300.0,0.85,0.9,0.05,True,0.8503669550424799,302.9664495965978,1225.0,1175.0,nan,nan,nan,0,0.08407663020093664
junction_limited,300.0,1300.0,0.85,0.9,0.1,True,0.8503669550424799,302.9664495965978,1225.0,1225.0,1225.0,1225.0,0.0,1,0.08407663020093664
junction_limited,300.0,1350.0,0.75,0.9,0.05,True,0.7500000000000003,300.37620495246347,1250.0,1175.0,nan,nan,nan,0,0.1306982625296457
junction_limited,300.0,1350.0,0.75,0.9,0.1,True,0.7500000000000003,300.37620495246347,1250.0,1225.0,nan,nan,nan,0,0.1306982625296457
junction_limited,300.0,1350.0,0.8,0.9,0.05,True,0.8000000000000005,301.0984021670464,1250.0,1175.0,nan,nan,nan,0,0.1313329019724271
junction_limited,300.0,1350.0,0.8,0.9,0.1,True,0.8000000000000005,301.0984021670464,1250.0,1225.0,nan,nan,nan,0,0.1313329019724271
junction_limited,300.0,1350.0,0.85,0.9,0.05,True,0.8500000000000005,303.15639293097337,1225.0,1175.0,nan,nan,nan,0,0.08412918357525653
junction_limited,300.0,1350.0,0.85,0.9,0.1,True,0.8500000000000005,303.15639293097337,1225.0,1225.0,1225.0,1225.0,0.0,1,0.08412918357525653
junction_limited,450.0,1250.0,0.75,0.9,0.05,True,0.7509999999999999,450.2016263299643,1200.0,1175.0,nan,nan,nan,0,0.05902513974026583
junction_limited,450.0,1250.0,0.75,0.9,0.1,True,0.7509999999999999,450.2016263299643,1200.0,1225.0,1200.0,1225.0,25.0,2,0.05902513974026583
junction_limited,450.0,1250.0,0.8,0.9,0.05,True,0.8003138535917269,450.6677168230377,1200.0,1175.0,nan,nan,nan,0,0.06151238976875349
junction_limited,450.0,1250.0,0.8,0.9,0.1,True,0.8003138535917269,450.6677168230377,1200.0,1225.0,1200.0,1225.0,25.0,2,0.06151238976875349
junction_limited,450.0,1250.0,0.85,0.9,0.05,True,0.8501471586405787,452.36204411722196,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04313186422041415
junction_limited,450.0,1250.0,0.85,0.9,0.1,True,0.8501471586405787,452.36204411722196,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04313186422041415
junction_limited,450.0,1300.0,0.75,0.9,0.05,True,0.75,450.20977561299486,1200.0,1175.0,nan,nan,nan,0,0.05896523282116563
junction_limited,450.0,1300.0,0.75,0.9,0.1,True,0.75,450.20977561299486,1200.0,1225.0,1200.0,1225.0,25.0,2,0.05896523282116563
junction_limited,450.0,1300.0,0.8,0.9,0.05,True,0.8009999999999999,450.71112738890423,1200.0,1175.0,nan,nan,nan,0,0.061532445954056526
junction_limited,450.0,1300.0,0.8,0.9,0.1,True,0.8009999999999999,450.71112738890423,1200.0,1225.0,1200.0,1225.0,25.0,2,0.061532445954056526
junction_limited,450.0,1300.0,0.85,0.9,0.05,True,0.8500000000000001,452.40633654851416,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04313030450626155
junction_limited,450.0,1300.0,0.85,0.9,0.1,True,0.8500000000000001,452.40633654851416,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04313030450626155
junction_limited,450.0,1350.0,0.75,0.9,0.05,True,0.7500000000000002,450.2373191790989,1200.0,1175.0,nan,nan,nan,0,0.05896517177326547
junction_limited,450.0,1350.0,0.75,0.9,0.1,True,0.7500000000000002,450.2373191790989,1200.0,1225.0,1200.0,1225.0,25.0,2,0.05896517177326547
junction_limited,450.0,1350.0,0.8,0.9,0.05,True,0.8000000000000003,450.7608935832949,1200.0,1175.0,nan,nan,nan,0,0.06149327801264201
junction_limited,450.0,1350.0,0.8,0.9,0.1,True,0.8000000000000003,450.7608935832949,1200.0,1225.0,1200.0,1225.0,25.0,2,0.06149327801264201
junction_limited,450.0,1350.0,0.85,0.9,0.05,True,0.8500000000000003,452.5389545988903,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04313205632163528
junction_limited,450.0,1350.0,0.85,0.9,0.1,True,0.8500000000000003,452.5389545988903,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04313205632163528
junction_limited,600.0,1250.0,0.75,0.9,0.05,True,0.7500000000000001,600.11966430503,1200.0,1175.0,nan,nan,nan,0,0.05975214774795133
junction_limited,600.0,1250.0,0.75,0.9,0.1,True,0.7500000000000001,600.11966430503,1200.0,1225.0,1200.0,1225.0,25.0,2,0.05975214774795133
junction_limited,600.0,1250.0,0.8,0.9,0.05,True,0.8008421554574242,600.4762976074172,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04064795889177386
junction_limited,600.0,1250.0,0.8,0.9,0.1,True,0.8008421554574242,600.4762976074172,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04064795889177386
junction_limited,600.0,1250.0,0.85,0.9,0.05,True,0.8503925045777989,602.0674069424166,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04436318371755925
junction_limited,600.0,1250.0,0.85,0.9,0.1,True,0.8503925045777989,602.0674069424166,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04436318371755925
junction_limited,600.0,1300.0,0.75,0.9,0.05,True,0.7500000000000001,600.129234040567,1200.0,1175.0,nan,nan,nan,0,0.059746436676911666
junction_limited,600.0,1300.0,0.75,0.9,0.1,True,0.7500000000000001,600.129234040567,1200.0,1225.0,1200.0,1225.0,25.0,2,0.059746436676911666
junction_limited,600.0,1300.0,0.8,0.9,0.05,True,0.8000000000000003,600.4887188041916,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04055410735713592
junction_limited,600.0,1300.0,0.8,0.9,0.1,True,0.8000000000000003,600.4887188041916,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04055410735713592
junction_limited,600.0,1300.0,0.85,0.9,0.05,True,0.8500000000000003,602.0744885094023,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04434208107652187
junction_limited,600.0,1300.0,0.85,0.9,0.1,True,0.8500000000000003,602.0744885094023,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04434208107652187
junction_limited,600.0,1350.0,0.75,0.9,0.05,True,0.7500000000000001,600.1477051891377,1200.0,1175.0,nan,nan,nan,0,0.05974617726079862
junction_limited,600.0,1350.0,0.75,0.9,0.1,True,0.7500000000000001,600.1477051891377,1200.0,1225.0,1200.0,1225.0,25.0,2,0.05974617726079862
junction_limited,600.0,1350.0,0.8,0.9,0.05,True,0.8000000000000004,600.5335365123398,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04055341893439398
junction_limited,600.0,1350.0,0.8,0.9,0.1,True,0.8000000000000004,600.5335365123398,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04055341893439398
junction_limited,600.0,1350.0,0.85,0.9,0.05,True,0.8500000000000002,602.1660149326839,1175.0,1175.0,1175.0,1175.0,0.0,1,0.044341941427573854
junction_limited,600.0,1350.0,0.85,0.9,0.1,True,0.8500000000000002,602.1660149326839,1175.0,1225.0,1175.0,1225.0,50.0,3,0.044341941427573854
threshold_mobility,25.0,1250.0,0.75,0.9,0.05,True,0.7500217337831971,51.31330623919234,1275.0,1150.0,nan,nan,nan,0,8.331499294813607
threshold_mobility,25.0,1250.0,0.75,0.9,0.1,True,0.7500217337831971,51.31330623919234,1275.0,1175.0,nan,nan,nan,0,8.331499294813607
threshold_mobility,25.0,1250.0,0.8,0.9,0.05,True,0.8000026816719044,80.16758889178625,1250.0,1150.0,nan,nan,nan,0,3.70846706384168
threshold_mobility,25.0,1250.0,0.8,0.9,0.1,True,0.8000026816719044,80.16758889178625,1250.0,1175.0,nan,nan,nan,0,3.70846706384168
threshold_mobility,25.0,1250.0,0.85,0.9,0.05,True,0.8500731237009482,143.43124237186694,1250.0,1150.0,nan,nan,nan,0,1.8497329232339275
threshold_mobility,25.0,1250.0,0.85,0.9,0.1,True,0.8500731237009482,143.43124237186694,1250.0,1175.0,nan,nan,nan,0,1.8497329232339275
threshold_mobility,25.0,1300.0,0.75,0.9,0.05,True,0.7507030888902917,93.5073896373352,1250.0,1150.0,nan,nan,nan,0,3.027904760854561
threshold_mobility,25.0,1300.0,0.75,0.9,0.1,True,0.7507030888902917,93.5073896373352,1250.0,1175.0,nan,nan,nan,0,3.027904760854561
threshold_mobility,25.0,1300.0,0.8,0.9,0.05,True,0.8002370874371791,123.41753073872617,1250.0,1150.0,nan,nan,nan,0,2.1901901612879167
threshold_mobility,25.0,1300.0,0.8,0.9,0.1,True,0.8002370874371791,123.41753073872617,1250.0,1175.0,nan,nan,nan,0,2.1901901612879167
threshold_mobility,25.0,1300.0,0.85,0.9,0.05,True,0.8500759546910024,165.59680960959494,1250.0,1150.0,nan,nan,nan,0,1.505232380825015
threshold_mobility,25.0,1300.0,0.85,0.9,0.1,True,0.8500759546910024,165.59680960959494,1250.0,1175.0,nan,nan,nan,0,1.505232380825015
threshold_mobility,25.0,1350.0,0.75,0.9,0.05,True,0.7500922220968593,107.19627928013561,1250.0,1150.0,nan,nan,nan,0,2.563478763526888
threshold_mobility,25.0,1350.0,0.75,0.9,0.1,True,0.7500922220968593,107.19627928013561,1250.0,1175.0,nan,nan,nan,0,2.563478763526888
threshold_mobility,25.0,1350.0,0.8,0.9,0.05,True,0.8000922220968593,134.9094085460839,1250.0,1150.0,nan,nan,nan,0,1.9434677320008513
threshold_mobility,25.0,1350.0,0.8,0.9,0.1,True,0.8000922220968593,134.9094085460839,1250.0,1175.0,nan,nan,nan,0,1.9434677320008513
threshold_mobility,25.0,1350.0,0.85,0.9,0.05,True,0.8503097605059872,177.9835969954798,1250.0,1150.0,nan,nan,nan,0,1.353122513108285
threshold_mobility,25.0,1350.0,0.85,0.9,0.1,True,0.8503097605059872,177.9835969954798,1250.0,1150.0,nan,nan,nan,0,1.353122513108285
