parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,T2_cap_C,extension_model_extrapolative,boundary_status,n_success,T_lower_density_C,lower_bracketed,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,upper_bracketed
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.75,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1270.0,True,1270.0,1275.0,nan,5.0,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,6,1260.0,True,1260.0,1335.0,1345.0,75.0,True
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1260.0,True,1260.0,1275.0,nan,15.0,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,8,1260.0,True,1260.0,1350.0,1360.0,90.0,True
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1260.0,True,1260.0,1275.0,nan,15.0,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,6,1245.0,True,1245.0,1335.0,1345.0,90.0,True
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1245.0,True,1245.0,1275.0,nan,30.0,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,8,1245.0,True,1245.0,1350.0,1360.0,105.0,True
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1245.0,True,1245.0,1275.0,nan,30.0,False
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.75,0.05,kinetic,900.0,1350.0,1550.0,True,COMPLETE_WINDOW,5,1270.0,True,1270.0,1335.0,1345.0,65.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.75,0.05,practical,900.0,1345.0,1550.0,True,COMPLETE_WINDOW,5,1270.0,True,1270.0,1335.0,1345.0,65.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.75,0.1,kinetic,900.0,1350.0,1550.0,True,COMPLETE_WINDOW,6,1270.0,True,1270.0,1345.0,1350.0,75.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.75,0.1,practical,900.0,1345.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,6,1270.0,True,1270.0,1345.0,nan,75.0,False
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.8,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,6,1260.0,True,1260.0,1335.0,1345.0,75.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.8,0.05,practical,900.0,1345.0,1550.0,True,COMPLETE_WINDOW,6,1260.0,True,1260.0,1335.0,1345.0,75.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.8,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,8,1260.0,True,1260.0,1350.0,1360.0,90.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.8,0.1,practical,900.0,1345.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,7,1260.0,True,1260.0,1345.0,nan,85.0,False
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.85,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,6,1245.0,True,1245.0,1335.0,1345.0,90.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.85,0.05,practical,900.0,1345.0,1550.0,True,COMPLETE_WINDOW,6,1245.0,True,1245.0,1335.0,1345.0,90.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.85,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,8,1245.0,True,1245.0,1350.0,1360.0,105.0,True
mech_019,persistent_tj_multihit_q1,225.0,1350.0,0.85,0.1,practical,900.0,1345.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,7,1245.0,True,1245.0,1345.0,nan,100.0,False
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.75,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,7,1260.0,True,1260.0,1360.0,1370.0,100.0,True
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,LOWER_BOUND_RIGHT_CENSORED,0,,,,,,,
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.75,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,8,1260.0,True,1260.0,1370.0,1375.0,110.0,True
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,LOWER_BOUND_RIGHT_CENSORED,0,,,,,,,
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.8,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,6,1250.0,True,1250.0,1360.0,1370.0,110.0,True
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.8,0.05,practical,900.0,1245.0,1550.0,True,LOWER_BOUND_RIGHT_CENSORED,0,,,,,,,
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.8,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,7,1250.0,True,1250.0,1370.0,1375.0,120.0,True
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.8,0.1,practical,900.0,1245.0,1550.0,True,LOWER_BOUND_RIGHT_CENSORED,0,,,,,,,
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.85,0.05,kinetic,900.0,1400.0,1550.0,True,COMPLETE_WINDOW,8,1235.0,True,1235.0,1360.0,1370.0,125.0,True
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.85,0.05,practical,900.0,1245.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1235.0,True,1235.0,1245.0,nan,10.0,False
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.85,0.1,kinetic,900.0,1400.0,1550.0,True,COMPLETE_WINDOW,10,1235.0,True,1235.0,1375.0,1385.0,140.0,True
mech_019,persistent_tj_multihit_q1,300.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1235.0,True,1235.0,1245.0,nan,10.0,False
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.75,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,7,1260.0,True,1260.0,1360.0,1370.0,100.0,True
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.75,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1260.0,True,1260.0,1275.0,nan,15.0,False
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.75,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,8,1260.0,True,1260.0,1370.0,1375.0,110.0,True
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.75,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1260.0,True,1260.0,1275.0,nan,15.0,False
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.8,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,6,1250.0,True,1250.0,1360.0,1370.0,110.0,True
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.8,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1250.0,True,1250.0,1275.0,nan,25.0,False
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.8,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,7,1250.0,True,1250.0,1370.0,1375.0,120.0,True
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.8,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1250.0,True,1250.0,1275.0,nan,25.0,False
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.85,0.05,kinetic,900.0,1400.0,1550.0,True,COMPLETE_WINDOW,8,1235.0,True,1235.0,1360.0,1370.0,125.0,True
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.85,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,4,1235.0,True,1235.0,1275.0,nan,40.0,False
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.85,0.1,kinetic,900.0,1400.0,1550.0,True,COMPLETE_WINDOW,10,1235.0,True,1235.0,1375.0,1385.0,140.0,True
mech_019,persistent_tj_multihit_q1,300.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,4,1235.0,True,1235.0,1275.0,nan,40.0,False
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.75,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,7,1260.0,True,1260.0,1360.0,1370.0,100.0,True
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1260.0,True,1260.0,1325.0,nan,65.0,False
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.75,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,8,1260.0,True,1260.0,1370.0,1375.0,110.0,True
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1260.0,True,1260.0,1325.0,nan,65.0,False
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.8,0.05,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,6,1250.0,True,1250.0,1360.0,1370.0,110.0,True
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.8,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,4,1250.0,True,1250.0,1325.0,nan,75.0,False
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.8,0.1,kinetic,900.0,1375.0,1550.0,True,COMPLETE_WINDOW,7,1250.0,True,1250.0,1370.0,1375.0,120.0,True
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.8,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,4,1250.0,True,1250.0,1325.0,nan,75.0,False
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.85,0.05,kinetic,900.0,1400.0,1550.0,True,COMPLETE_WINDOW,8,1235.0,True,1235.0,1360.0,1370.0,125.0,True
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.85,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,6,1235.0,True,1235.0,1325.0,nan,90.0,False
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.85,0.1,kinetic,900.0,1400.0,1550.0,True,COMPLETE_WINDOW,10,1235.0,True,1235.0,1375.0,1385.0,140.0,True
mech_019,persistent_tj_multihit_q1,300.0,1350.0,0.85,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,6,1235.0,True,1235.0,1325.0,nan,90.0,False
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.75,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,9,1260.0,True,1260.0,1395.0,1400.0,135.0,True
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,LOWER_BOUND_RIGHT_CENSORED,0,,,,,,,
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.75,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1260.0,True,1260.0,1400.0,1410.0,140.0,True
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,LOWER_BOUND_RIGHT_CENSORED,0,,,,,,,
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.8,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,9,1245.0,True,1245.0,1395.0,1400.0,150.0,True
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.8,0.05,practical,900.0,1245.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,1,1245.0,True,1245.0,1245.0,nan,0.0,False
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.8,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1245.0,True,1245.0,1400.0,1410.0,155.0,True
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.8,0.1,practical,900.0,1245.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,1,1245.0,True,1245.0,1245.0,nan,0.0,False
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.85,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1235.0,True,1235.0,1395.0,1400.0,160.0,True
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.85,0.05,practical,900.0,1245.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1235.0,True,1235.0,1245.0,nan,10.0,False
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.85,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,12,1235.0,True,1235.0,1410.0,1420.0,175.0,True
mech_019,persistent_tj_multihit_q1,450.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1235.0,True,1235.0,1245.0,nan,10.0,False
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.75,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,9,1260.0,True,1260.0,1395.0,1400.0,135.0,True
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.75,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1260.0,True,1260.0,1275.0,nan,15.0,False
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.75,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1260.0,True,1260.0,1400.0,1410.0,140.0,True
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.75,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1260.0,True,1260.0,1275.0,nan,15.0,False
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.8,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,9,1245.0,True,1245.0,1395.0,1400.0,150.0,True
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.8,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1245.0,True,1245.0,1275.0,nan,30.0,False
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.8,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1245.0,True,1245.0,1400.0,1410.0,155.0,True
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.8,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1245.0,True,1245.0,1275.0,nan,30.0,False
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.85,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1235.0,True,1235.0,1395.0,1400.0,160.0,True
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.85,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,4,1235.0,True,1235.0,1275.0,nan,40.0,False
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.85,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,12,1235.0,True,1235.0,1410.0,1420.0,175.0,True
mech_019,persistent_tj_multihit_q1,450.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,4,1235.0,True,1235.0,1275.0,nan,40.0,False
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.75,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,9,1260.0,True,1260.0,1395.0,1400.0,135.0,True
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1260.0,True,1260.0,1325.0,nan,65.0,False
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.75,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1260.0,True,1260.0,1400.0,1410.0,140.0,True
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1260.0,True,1260.0,1325.0,nan,65.0,False
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.8,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,9,1245.0,True,1245.0,1395.0,1400.0,150.0,True
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.8,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1245.0,True,1245.0,1325.0,nan,80.0,False
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.8,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1245.0,True,1245.0,1400.0,1410.0,155.0,True
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.8,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1245.0,True,1245.0,1325.0,nan,80.0,False
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.85,0.05,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,10,1235.0,True,1235.0,1395.0,1400.0,160.0,True
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.85,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,6,1235.0,True,1235.0,1325.0,nan,90.0,False
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.85,0.1,kinetic,900.0,1425.0,1550.0,True,COMPLETE_WINDOW,12,1235.0,True,1235.0,1410.0,1420.0,175.0,True
mech_019,persistent_tj_multihit_q1,450.0,1350.0,0.85,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,6,1235.0,True,1235.0,1325.0,nan,90.0,False
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.75,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,8,1250.0,True,1250.0,1425.0,1435.0,175.0,True
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.75,0.05,practical,900.0,1245.0,1550.0,True,LOWER_BOUND_RIGHT_CENSORED,0,,,,,,,
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.75,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1250.0,True,1250.0,1435.0,1445.0,185.0,True
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.75,0.1,practical,900.0,1245.0,1550.0,True,LOWER_BOUND_RIGHT_CENSORED,0,,,,,,,
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.8,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1245.0,True,1245.0,1425.0,1435.0,180.0,True
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.8,0.05,practical,900.0,1245.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,1,1245.0,True,1245.0,1245.0,nan,0.0,False
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.8,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,10,1245.0,True,1245.0,1435.0,1445.0,190.0,True
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.8,0.1,practical,900.0,1245.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,1,1245.0,True,1245.0,1245.0,nan,0.0,False
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.85,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1225.0,True,1225.0,1425.0,1435.0,200.0,True
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.85,0.05,practical,900.0,1225.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,1,1225.0,True,1225.0,1225.0,nan,0.0,False
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.85,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,10,1225.0,True,1225.0,1435.0,1445.0,210.0,True
mech_019,persistent_tj_multihit_q1,600.0,1250.0,0.85,0.1,practical,900.0,1225.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,1,1225.0,True,1225.0,1225.0,nan,0.0,False
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.75,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,8,1250.0,True,1250.0,1425.0,1435.0,175.0,True
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.75,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1250.0,True,1250.0,1275.0,nan,25.0,False
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.75,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1250.0,True,1250.0,1435.0,1445.0,185.0,True
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.75,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,2,1250.0,True,1250.0,1275.0,nan,25.0,False
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.8,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1245.0,True,1245.0,1425.0,1435.0,180.0,True
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.8,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1245.0,True,1245.0,1275.0,nan,30.0,False
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.8,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,10,1245.0,True,1245.0,1435.0,1445.0,190.0,True
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.8,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1245.0,True,1245.0,1275.0,nan,30.0,False
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.85,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1225.0,True,1225.0,1425.0,1435.0,200.0,True
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.85,0.05,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1225.0,True,1225.0,1275.0,nan,50.0,False
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.85,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,10,1225.0,True,1225.0,1435.0,1445.0,210.0,True
mech_019,persistent_tj_multihit_q1,600.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,3,1225.0,True,1225.0,1275.0,nan,50.0,False
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.75,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,8,1250.0,True,1250.0,1425.0,1435.0,175.0,True
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,4,1250.0,True,1250.0,1325.0,nan,75.0,False
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.75,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1250.0,True,1250.0,1435.0,1445.0,185.0,True
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,4,1250.0,True,1250.0,1325.0,nan,75.0,False
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.8,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1245.0,True,1245.0,1425.0,1435.0,180.0,True
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.8,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1245.0,True,1245.0,1325.0,nan,80.0,False
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.8,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,10,1245.0,True,1245.0,1435.0,1445.0,190.0,True
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.8,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1245.0,True,1245.0,1325.0,nan,80.0,False
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.85,0.05,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,9,1225.0,True,1225.0,1425.0,1435.0,200.0,True
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.85,0.05,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1225.0,True,1225.0,1325.0,nan,100.0,False
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.85,0.1,kinetic,900.0,1450.0,1550.0,True,COMPLETE_WINDOW,10,1225.0,True,1225.0,1435.0,1445.0,210.0,True
mech_019,persistent_tj_multihit_q1,600.0,1350.0,0.85,0.1,practical,900.0,1325.0,1550.0,True,UPPER_BOUND_RIGHT_CENSORED,5,1225.0,True,1225.0,1325.0,nan,100.0,False
